date,temp,tmin,tmax,rhum,prcp,snwd,wspd,pres,cldc
2021-02-07,12.9,8.9,19.1,73,0.0,,2.5,1013.5,0
2021-02-08,12.9,10.7,17.8,74,0.0,,3.1,1015.0,
2021-02-09,13.4,12.4,16.2,67,0.0,,3.1,1016.2,
2021-02-10,13.3,11.2,16.3,72,0.0,,2.3,1016.5,
2021-02-11,13.1,8.6,18.9,73,0.0,,2.7,1016.4,
2021-02-12,15.3,12.8,19.5,62,0.5,,7.2,1012.8,
2021-02-13,14.5,11.7,16.9,64,0.0,,5.3,1012.4,
2021-02-14,16.7,13.6,21.3,29,0.0,,11.9,1013.3,0
2021-02-15,14.4,11.1,18.5,54,0.0,,4.5,1016.0,0
2021-02-16,15.5,11.6,19.5,54,0.0,,8.3,1014.1,0
2021-02-17,15.6,9.2,21.2,38,0.0,,7.3,1015.9,0
2021-02-18,14.2,8.7,19.8,36,0.0,,4.0,1024.8,0
2021-02-19,14.2,8.0,20.7,40,0.0,,2.6,1022.6,
2021-02-20,14.1,8.6,19.6,46,0.0,,7.6,1020.1,
2021-02-21,15.0,7.5,22.5,35,0.0,,2.7,1024.2,
2021-02-22,17.4,8.7,27.0,31,0.0,,1.6,1020.7,0
2021-02-23,17.7,11.2,25.1,36,0.0,,3.6,1016.0,0
2021-02-24,16.1,11.1,22.9,58,0.0,,2.7,1016.2,0
2021-02-25,15.9,10.6,22.6,47,0.0,,2.3,1018.2,0
2021-02-26,15.2,8.5,22.4,32,0.0,,2.6,1015.2,0
2021-02-27,15.7,10.1,23.2,47,0.0,,7.8,1012.8,0
2021-02-28,15.7,9.1,22.5,40,0.0,,2.1,1019.4,0
2021-03-01,16.1,9.8,24.1,18,0.0,,4.9,1020.3,0
2021-03-02,15.3,9.5,23.5,32,0.0,,4.2,1012.6,0
2021-03-03,11.2,9.2,14.2,67,3.2,,7.4,1011.5,
2021-03-04,13.0,7.8,18.5,62,0.0,,3.7,1022.7,0
2021-03-05,16.0,9.5,24.6,53,0.0,,3.4,1018.9,0
2021-03-06,14.4,10.1,20.1,69,0.0,,5.3,1016.2,0
2021-03-07,14.3,12.6,17.3,68,0.0,,2.9,1017.1,
2021-03-08,14.8,11.8,18.0,61,0.0,,5.8,1020.6,
2021-03-09,12.7,8.5,16.5,60,0.0,,8.4,1019.9,
2021-03-10,11.1,8.5,13.6,70,17.3,,5.6,1017.6,
2021-03-11,10.5,7.3,13.5,64,2.6,,5.8,1017.7,
2021-03-12,10.6,6.7,14.7,61,0.0,,4.3,1020.5,0
2021-03-13,12.2,7.7,16.8,63,0.0,,4.2,1023.5,0
2021-03-14,13.6,11.8,17.4,65,0.0,,4.9,1022.7,
2021-03-15,11.7,9.5,13.7,64,6.5,,8.8,1015.3,
2021-03-16,11.0,6.9,15.6,49,0.0,,4.6,1016.9,0
2021-03-17,12.1,7.4,18.3,60,0.0,,3.4,1019.2,0
2021-03-18,13.7,10.3,18.1,67,0.0,,3.8,1019.7,0
2021-03-19,14.8,9.8,20.6,70,0.0,,4.4,1020.0,0
2021-03-20,15.3,12.9,18.7,64,0.0,,4.9,1019.8,
2021-03-21,15.0,9.0,19.7,48,0.0,,4.9,1017.8,0
2021-03-22,15.1,11.0,20.0,54,0.0,,5.2,1017.8,0
2021-03-23,15.7,11.1,21.0,50,0.0,,8.5,1011.5,3
2021-03-24,18.1,12.2,22.6,20,0.0,,9.8,1013.1,0
2021-03-25,13.3,11.2,16.2,61,0.0,,8.2,1011.0,
2021-03-26,13.4,10.1,17.5,60,0.0,,5.6,1014.9,2
2021-03-27,15.9,9.1,23.7,56,0.0,,3.0,1022.0,0
2021-03-28,19.7,12.1,29.5,38,0.0,,3.8,1020.0,0
2021-03-29,18.0,12.3,25.5,49,0.0,,3.7,1012.1,0
2021-03-30,16.8,12.8,23.0,66,0.0,,5.3,1013.3,
2021-03-31,20.9,11.9,30.6,40,0.0,,2.4,1016.6,0
2021-04-01,22.3,16.2,29.7,20,0.0,,3.6,1011.9,0
2021-04-02,17.5,13.4,23.0,62,0.0,,4.7,1015.5,1
2021-04-03,15.3,12.7,20.5,73,0.0,,2.8,1018.9,1
2021-04-04,16.4,10.8,22.8,62,0.0,,3.5,1017.2,0
2021-04-05,15.8,12.4,21.0,68,0.0,,4.4,1013.8,0
2021-04-06,15.8,12.3,20.2,69,0.0,,3.9,1014.7,0
2021-04-07,17.3,13.0,23.0,62,0.0,,6.5,1017.0,0
2021-04-08,16.4,10.9,22.9,66,0.0,,7.4,1015.3,0
2021-04-09,17.2,12.5,22.8,66,0.0,,3.7,1013.9,0
2021-04-10,17.2,12.5,23.2,63,0.0,,4.3,1011.5,0
2021-04-11,16.8,13.8,22.3,70,0.0,,3.4,1008.4,0
2021-04-12,16.1,14.1,19.2,69,0.0,,4.7,1009.8,
2021-04-13,15.1,14.0,16.4,72,0.0,,5.4,1012.2,
2021-04-14,14.5,11.9,17.3,64,0.0,,4.6,1014.7,
2021-04-15,14.3,10.1,18.9,65,0.0,,4.4,1015.8,0
2021-04-16,15.8,12.8,20.2,67,0.0,,4.3,1013.7,
2021-04-17,16.2,12.3,20.8,67,0.0,,3.2,1014.1,0
2021-04-18,21.6,12.6,31.2,40,0.0,,5.6,1015.0,0
2021-04-19,20.2,14.5,28.2,50,0.0,,4.1,1014.7,0
2021-04-20,17.0,13.5,22.2,67,0.0,,4.5,1012.6,0
2021-04-21,15.8,14.1,17.8,63,0.0,,6.5,1012.0,
2021-04-22,15.0,11.1,17.0,68,0.0,,6.4,1013.9,
2021-04-23,15.4,14.0,17.9,68,0.0,,3.2,1016.3,
2021-04-24,15.5,13.0,18.4,68,0.0,,5.1,1015.7,
2021-04-25,15.4,12.9,19.0,66,0.0,,4.5,1012.7,
2021-04-26,14.7,12.5,17.6,63,0.0,,7.6,1011.5,
2021-04-27,15.2,12.8,18.1,58,0.0,,6.5,1013.8,
2021-04-28,19.3,11.4,26.0,48,0.0,,5.1,1017.0,0
2021-04-29,21.8,14.6,30.0,44,0.0,,3.9,1018.4,0
2021-04-30,22.3,15.8,30.9,43,0.0,,3.8,1016.3,0
2021-05-01,18.2,14.6,23.6,70,0.0,,3.8,1013.5,0
2021-05-02,17.4,15.6,20.3,65,0.0,,4.2,1010.4,
2021-05-03,17.9,15.1,21.4,67,0.0,,4.7,1010.5,2
2021-05-04,19.4,15.6,25.1,67,0.0,,3.8,1012.7,0
2021-05-05,18.8,15.1,25.3,71,0.0,,4.2,1013.6,0
2021-05-06,17.1,15.1,21.4,71,0.0,,4.5,1016.2,
2021-05-07,16.8,15.1,20.3,69,0.0,,4.4,1015.2,
2021-05-08,17.9,15.5,21.4,65,0.0,,4.5,1013.2,
2021-05-09,17.7,15.3,20.9,70,0.0,,4.6,1012.5,
2021-05-10,17.5,15.8,19.6,72,0.0,,4.0,1012.1,
2021-05-11,17.9,15.8,21.4,71,0.0,,4.1,1012.9,
2021-05-12,17.7,16.1,21.7,72,0.0,,5.1,1015.9,
2021-05-13,16.7,15.6,18.8,76,0.0,,5.2,1016.5,
2021-05-14,17.3,15.2,21.7,68,0.0,,5.3,1014.7,
2021-05-15,17.3,15.7,20.3,65,0.0,,5.3,1013.1,
2021-05-16,15.8,13.9,17.8,72,0.0,,4.0,1014.9,
2021-05-17,16.8,15.2,19.7,68,0.0,,5.1,1016.3,
2021-05-18,17.9,14.7,21.4,68,0.0,,4.5,1014.3,
2021-05-19,18.1,15.6,22.3,67,0.0,,5.1,1011.8,
2021-05-20,17.5,14.6,20.7,60,0.0,,3.8,1011.2,
2021-05-21,17.0,13.4,22.9,51,0.0,,6.7,1013.3,3
2021-05-22,15.6,11.8,20.4,59,0.0,,5.2,1017.5,1
2021-05-23,16.7,12.4,20.7,60,0.0,,4.7,1018.2,0
2021-05-24,20.6,13.0,27.6,49,0.0,,3.9,1014.6,0
2021-05-25,22.1,16.4,27.4,53,0.0,,4.0,1013.3,0
2021-05-26,19.9,16.8,25.0,65,0.0,,5.3,1015.4,0
2021-05-27,18.4,15.2,22.3,64,0.0,,5.4,1017.0,
2021-05-28,17.8,14.6,21.8,69,0.0,,4.8,1014.6,
2021-05-29,17.1,15.2,20.7,71,0.0,,4.5,1012.8,
2021-05-30,17.7,15.6,20.8,69,0.0,,3.6,1011.7,
2021-05-31,18.3,16.3,22.4,70,0.0,,3.8,1013.8,
2021-06-01,18.3,15.7,22.9,73,0.0,,5.4,1014.3,
